,SHA256,NOME,PACOTE,API_MIN,API,vt_detection,CLASS,VT_Malware_Deteccao,AZ_Malware_Deteccao;
165,46265787c6a9f80703e871715d0c24f6f6f00d74920e7d357f419791781d20e5,Dog Clicker,com.VugacDev.DogClicker,9,27,0,0,0,0;
166,5290cd06e56fd00ded01a6742e1185012571315eaf984fad880c01d1da368bd3,Funny Face Changer,com.bogyy.funnyfacechanger,8,26,0,0,0,0;
167,20dfd98300d03a8f7b4614908c8951bf66d6137ddd655157c9b4e0c440f8352d,MSO Timmy,ch.alpsoft.mso,15,27,0,0,0,0;
168,080ff4f49dbcee4dbf0f8dff978b3cff0bfeab3ee29f97d4b703026db07458c4,GalleryVault,com.thinkyeah.galleryvault,16,26,0,0,0,0;
169,a444803281366fff0d78bb7020395ee70970c2d217c0676e3bf49444ee7ce27b,Create Channel,com.massjarvis.create_channel_for_youtube,14,22,3,1,1,3;
170,6d7e964ded850522eccd9a3107d9b2d2f2333769f4260a1c4c42e799f388bba4,VooV,com.tencent.voov,19,29,2,1,2,2;
171,6b738e2471d807d96e5cdfa7e01af3a9f18f34231d9a028fabc11351b102b68f,Doa Niat Zakat Fitrah dan Do’a Menerima Zakat Terupdate Forex Trading Online,com.doaniatzakatfitrahdandoamenerimazakat.newdoadoa.forextradingonline,15,26,0,0,0,0;
172,6b4849c811c51b0ac1918daf92de4d55edab1dfdca458af0c8b731ead024b9c5,GTL E-App,com.GTL.eapp,15,28,0,0,0,0;
173,6b6e02adce2a72527a35c9c2852d922b15412bb2387199da05c5672f54ba3737,Commando Terrorist Attack,com.gunfire.commando.terrorist.attack,16,28,0,0,0,0;
174,f67760565b9c43ca5e7f0290376adcdc54beff96603a70ddeeed182c2e8435cf,CakeTartDesign,com.CakeTartDesign.saydroid,9,18,12,1,12,12;
175,6d7aa918cac32ec68c8d6d76c3ee1455d625efb8e6d17bac470eb936df5de11d,六沐商城,com.lmcity.lmbuy,16,23,5,1,5,5;
176,db7fc4e55e71dfa5e0a443649edfb9b98cb579e8e12f2b275e36b3280a86c2f5,超凡电竞,com.chaofan.esports,17,28,10,1,10,10;
177,cdc6ee18d4dd041cea36831dfc5e1775f14f5dde8c5e947b6dd91f46a4369815,省钱淘,com.shengqiantaow,16,26,7,1,17,7;
178,6b6f2fa6a280eaacf241784878f9fabbddd98f0f6c29680de7507da67581a5de,Candy Wish,com.mozgame.candywish,9,26,0,0,0,0;
179,904a362214a6f1a285c4f5ce4bfce519c0d6bf96ddb0f433a6cd1a8f11a6094b,Clean Booster,com.cleanmasterpro.junkclean.phoneboost.cpucooler.batterysaver.spaceboost.proessional.speed,21,29,0,0,0,0;
180,080d37bbba1885e5558e91619246d3486f9f51cc8c6879a7cd9cecb07dc1a7f0,Theme for Vivo Y71,ts.vivo.v9.x21.x21ud.v7.x21plus.v9plus.v10.theme.wallpaper.launcher,14,27,0,0,0,0;
181,529156b56993f984c940b129d5e48f710a7f6c88d2c0566586ef7a36bf1615aa,Watch video and earn money ,com.watchandearnmoney.p6,21,29,0,0,0,0;
182,db8a166b4af0905981d6886f3cb95c2eb012cc61bed6fd901aa3977a3d7b403b,Multiapp,appinventor.ai_simon_schaep.appinventorai_simon_schaepmulti_app,7,26,1,1,1,1;
183,a447c420b9cff6351c30dc1dcb9ddcfd3dc4c8af4c1847fb9c5a49cbad3db324,Talathi Study Apps,com.thunkable.android.shwetavkasat.Talathi_Bharti,19,26,1,1,1,1;
184,20dc95fb5e8b4fb32afb20fe7d53a33b798dff7da19ab45dbae0c5ff6e4f40ce,ZA Bank,com.zhongan.ibank,21,28,0,0,0,0;
185,20dcda9e572c9180c01dbc893122d12ca0d02178d2995b46b03b8f524690cc58,Můj T-Mobile,cz.tmobile.oneapp,21,29,0,0,0,0;
186,36aad022d76a72da798d6bbd22e3de9ba44b0ba4a04c1ea993fc475142ce3b32,演淘,cn.intergreat.yantao,8,21,1,1,1,1;
187,6d7e54193138bc77090522a4f9faf546b90bde1849418bc90c478131481397cb,bamboo poultry house,com.bamboopoultryhouse.DUTAMEDAN,9,26,4,1,9,4;
188,6d7b91df6cfeb64f82e348ad36558352e3f3955236fd99709bf35a9e52e56439,19课堂,com.offcn.zhibo,17,25,8,1,8,8;
189,6b70d65f3f2956b0039c9d714891b6933a1618c8305775e7ef92a8536ee8f6d7,deVere Investment,com.devere.dip,19,29,0,0,0,0;
190,4620f825b22cb5db9ccd7a0fa3d3467597131169a6d0e4cb1f72908280f72168,Polytechnic Question Papers,com.PolytechnicExam.QuestionPaper,21,28,0,0,0,0;
191,36acfb97718cb7b39e85f43edbd38f1374f76eacff05878b155b98f3eb8e0554,基金从业资格视频,com.xuesaieducation.shipin.jijincongye,21,29,1,1,1,1;
192,6d76ac330ef086a8d22215460f58f45b6387413c04ae5a063abd55f23b6902c3,Quick Note,com.note.easy.memo_pub.notebook,19,26,1,1,1,1;
193,00060b80d3ed53b12de0e6abfad139acbc16d645bea60720214cd7c3384e52ce,班级优化大师,com.seewo.easicare.pro,19,26,12,1,16,12;
194,461c6b4c102ff23d3fe12f8ce1ab3a45c94e64ea503b90d0ceace22bd2a9081d,Stop!Alarm,com.justbros.stopalarm,16,29,0,0,0,0;
195,461b0ad33ecd07248a8b47349f1e62abe0d5a292c6ad7deb09fba1c1618bbc99,Hair Mosaics,com.ennoview.mydashhairmosaics,15,28,0,0,0,0;
196,c80cab3383d507db45862ecf20ca2c73d7bc75f193eb4e879412ad9a7420f35a,Roller Paint,com.roller.paint,16,27,0,0,0,0;
197,36adaa5654fdff22e52c63f7bf4c9c01ca8e7c55c6e60e3773eab7f35ab7e98e,火牛视频,com.waqu.android.firebull,17,27,4,1,1,4;
198,7de171ae6e0e312ca031e29b1bac855f96d86c3ae2978bd9be7db22de454727d,Birds of the world,com.milo.ptakiw,14,25,0,0,0,0;
199,6d73f09d23d7f42979a3583f2c9d0dd43af3c3cda7fc05f3793da8d7954a8d0d,Wooden House Inspirations,com.kmb.WoodenHouse,9,27,3,1,4,3;
200,7de3d103e48493e16b8ac593d180143180daa7323abc415a52b19eb8451724b6,百度帐号管家,com.baidu.passport.securitycenter,14,26,0,0,0,0;
201,39deeb9bdf1e2f0192ad3138417937b5f0ead9e479290cf3b147a729d6a44b95,miHistoria,org.gobiernodecanarias.scs.mihistoria,19,28,0,0,0,0;
202,0009c24ebdc88ec3f13921d8ad370bffb320801087a6be813f84c0023d34dd57,决策天机,com.chenxikeji.cwp.jctj,19,26,8,1,12,8;
203,6d7c4a964e0ebf90c923f4127728f396a46ce33cde21a25df63edd964ad21edc,Find the Difference by AnjApps,in.co.anjaneyaapps.spotdiffcartoons,10,23,3,1,3,3;
204,080e60378eaa00c5eb2f427022776c2e6132b377df6218ab8a3169ecc4b2e751,Work From Home - USA and Europe,io.kodular.arunkumarar298.WFH,19,28,0,0,0,0;
205,6b703f89e02749500f620ce06e39dfc84334f654a2010202436509f64f4ff45e,FIRE,com.WaterwayEntertainment.FireGameAndPlay,16,29,0,0,0,0;
206,00059245905c630c0bcbc05d0bed85449376206fc38ea85c101ee28dfa51e627,GPS Zeiterfassung + Fahrtenbuch,brunnlechner.gps.zeiterfassung,14,28,1,1,0,1;
207,461f515d06009c61a1632648f048dd0a6045ca6023bf46a401aa05c346e2b437,BIKERS NEWS,com.pressmatrix.bikernews,15,24,0,0,0,0;
208,20ded54f702c4a656a9bb74efda06438c2752951ff8cf056b8150e4a3e3288ff,Sweet Baby Girl Summer Fun 2,air.com.tutotoons.app.sweetbabygirlsummerfun2.free,19,27,0,0,0,0;
209,45ceae8536b3e08efa0b6012ac04fe1d91f05bdd7f15d6b49388579e949ec048,Door Bell Sounds,com.BCS.DoorBellSoundRingtone,14,28,0,0,0,0;
210,36ae151881f30ac68e8677614f7e6f50aa7bb492386063c7d54e811f17ed5d0e,jomlty,com.wjomlty_12081193,19,29,7,1,12,7;
211,36ad32c3ddd0f803b423b704acf6e963b2ff48ea370275527641a2d8161c269a,同城蜜约-聊天交友软件,com.feisu.tongchengmiyue,17,29,6,1,10,6;
212,c80a40b78fd63e99e5e6ac7f2b3fa387c9f41b56ededf10888babfd7606eaf25,Minion,minion.yellow.cartoon.wallpaper,14,19,0,0,0,0;
213,6d7cedee5706fd878680bd6d3b912e8fe991952f9dd13c8caa5c169ad5001e77,69堂网址,com.yxxinglin.xzid119018,19,27,6,1,6,6;
214,39de576c267fd02e0fad53e90f61d0f5b0ae0a6facd98f50d1eff7906f200852,Thumbnail,com.create.Thumbnail,25,29,0,0,0,0;
215,db84019bde3e107bb364fec001e90656b9c00d3e676812ba636cc54a6db107fa,how to outfit men,com.mrageng.howtooutfitmenageng,14,27,3,1,2,3;
216,39e1b7f5aea92de346443c610c8659668f41455b4011e6bf48f60522bb5c684c,PDF Reader,com.pdf.viewer.pdftool.reader.document,21,28,0,0,0,0;
217,46197f0b27fc5cb8941825de5963622380a9ce1233136fe84be06d770dcac349,AT,ua.slon.at,9,12,0,0,0,0;
218,36af1fcccedfed7e4c34f0180c158f71cf2e54e649a30e7fa7bc2eba3c3d85c7,百度视频,com.baidu.video,14,26,3,1,8,3;
219,904d3ba425e7d749d4f52f9ec46dadccf7675eda1737558f61c46d014e2f460e,Top Formula Car Racer 3d,com.appinator.top.formula.car.racer3d,16,27,0,0,0,0;
220,080c9ba9bc156d67cb3c4bcd938cdb5b63ad139012572b4c5ed0db00e4546e2f,HolaFactura.com,com.infoset.holafactura,19,27,0,0,0,0;
221,6b708fd5f1f319e5c575142fc02564594a31b487c59f4e8039b2ea78b0b41b06,Parrot Wallpaper,com.androidapps.wallpaper.parrot,16,27,0,0,0,0;
222,462462af61d6644266c9d97584d060713d199d5d1abf5b175dac7ffc016d537e,Video Chat,com.talkfusion.videochat,21,26,0,0,0,0;
223,461f99b66f4c549577ad03bc9e91e602bf45127381019bc2298607ee0c7f8075,Odading.io,com.odading.io,19,29,0,0,0,0;
224,7de36dc7a30dd378baf2257a1653422897c556cfd679f6832369b0ec90b15302,Gadi Number Se Malik Ka Naam Pta Krey,com.sik0555666.gadi_number_se_malik_ka_nam_pata_kare,14,28,0,0,2,0;
225,08101c26dc74ca8272fd65b5460bdeba1e9f812fa28bbc1cd1ecc3adc73d7bbb,Rose Pink Bow Theme,com.launcher.theme.t211801712,14,19,0,0,0,0;
226,20ec35e2fd14c429b17147324b5a98e64772ca58b2bd5ecb082f2f822bf6c8f3,PGA Software Mobile,es.akrolis.pgamobile.x2.Android,19,26,0,0,0,0;
227,6d7809811e1593cd3185acf233b17de1f3ad3f213a0b3ebeb372baeaa2464fc4,恐龙契约,com.xinxin.h5.klqy,16,27,2,1,2,2;
228,6d772dd99724a7f2f63582ea1ed57dbddac1faea470e42bb4a2d5e4ed46266dc,语音翻译官,cn.xyz.translator,11,22,7,1,10,7;
229,0003095c7360cba191df74ca78f5f3fd33a01b20e44e75a5ba13c3263ee8cbe6,借贷家,com.dongxiangtech.jiedaijia,16,22,8,1,10,8;
230,36ae89ef558c6c2202e7edca007c16f83ee683e398fe8f5d6a433448609c22a2,Water Pipes 3,fr.neiko.waterpipes3.abc,16,27,7,1,13,7;
231,36a94f7d0c50da68588301e1e3543cb6e0d207ae77175a0f016d3f6fe9dfb2fb,爱心筹,com.uanel.app.android.aixinchou,16,27,5,1,6,5;
232,6d73f476c903160fa19484341f7b05bc27dd853bf617321f3b3cf62054e1935b,Chhattisgarh_Voter_List,com.pipavanshimukesh.Chhattisgarh_Voter_List,14,22,3,1,1,3;
233,dab87d2746b7cd6f2a648cbf832e853e5adc3f5dce79c42bf3c995e430d066cf,Album Emas Bang Haji Rhoma Irama,com.rendra.RhomaIrama,14,26,0,0,0,0;
234,462261a998cc5c65652466c2a6712472f41c09b8d64407a7395584c318afc789,台北榮總神經內科專用頭痛醫療日記,iscmlab.HeadacheMedicalDiary,16,26,0,0,0,0;
235,39e178a3709c5882d4d4f01669b050a888dc0c3e77358aa08d6e6ac31b47c9c7,Hooters,com.loyaltyplant.partner.hooters,9,25,0,0,0,0;
236,36ae9d6d2e5c84281c6a519fac2bfa8591e059f2f3050c4e803c66db29348cab,汤姆影院atom视频播放器,com.dzmtn.mqxvko,8,22,22,1,24,22;
237,39e1cced1206bb1654a8fa218c04093e03c4ef64844066bc5628fbb4701e26e6,Talk to me 2,com.twmrsmy125.talktome,16,28,0,0,0,0;
238,dab8b9efad0bc93cdc5861d664397b5c49e4ef21f4e50129b3c98696ec545f7b,Who Visited My Profile?,com.dopimos.view.dopinspia.dopifn.copinosa,19,27,0,0,0,0;
239,6b6fbeb28e6bed5eb7069efeac9bbe7d1d339ad61a64444b9cc4fd31ebf0dd9c,Guide for fallguys TIPS,com.streamertipslife.simulator,16,29,0,0,0,0;
240,b5824aba41f328cfdd8eb4710262872226dfa572af721058ca6628f72b50d3ce,Marathi_Newspaper,com.marathinews.newsindia,19,29,0,0,0,0;
241,000346f87d850bb9f756009d54fdcdd6f3944a597946d84bd7f596d96b883a2f,Vantage FX,cn.com.vau,21,28,5,1,8,5;
242,b56570351c9cac90158aaac3750da15261372a6ffa41997598d9098188d938c7,HUG,com.newApp.mobileApp,8,26,0,0,0,0;
243,528cee790ce340a6085377009bcf6ca36d3121a0acb6645002b55a679c70dbcc,ShakeAlarm,com.weirjones.shakealarmrr1,24,29,0,0,0,0;
244,20ddede0ec72eaaae0140c7c01e99c70dd84025e615d872aca50f1c69e045ebc,Calculator,com.keyboard.calculator_AppLock,8,25,0,0,0,0;
245,dab916a394191a2dfd44373c72511ec0a418718c1cd38c7aa25d05b1b2e2b06d,Foxy TV Pro,com.mosoft.forevertv_pro,18,28,0,0,0,0;
246,a4276b8a6103ba81d08b753ca99416a54f389f935c86915805b310fe18e68084,Pradhan_Mantri_Awas_Yojana,com.godsontechnology11.Pradhan_Mantri_Awas_Yojana,16,26,3,1,1,3;
247,00082acf1d98e381a08cfa526826e92fa3de1f0a27ad988b508c5c9e2d0108da,FWB,com.myfwbdating.fwbg,21,29,5,1,4,5;
248,6d7dd96b4176226b2fd114a542c7da922b509801fb188e5fe79e3cb60511cb60,大吉日历,com.youyan.jili,15,26,7,1,7,7;
249,36aacc2c542c231c78b77430cf47d0f7ec39d319f5ed87c0b9368c2413c9a9a7,珍茗好生活,com.gemmy.kinbos.app.client,14,26,7,1,7,7;
250,dab644c6eacafb3feb39b05b43b5d1e185f3227ac6ea1a817a1817b152e994a1,Eventer,air.net.trustmedia.eventpic,21,28,0,0,0,0;
251,20ec817abf173374d44968c95ad0235e31a9d95de432b2e52a3d78253bb62e66,滴房车,com.xxfc.rv,19,26,0,0,0,0;
252,36ac5db78e7042f5c0dc0cebfd26b9a7a274d4ab55a058c631cee85a9677614e,卖货郎,com.mhl.shop,17,23,7,1,7,7;
253,528f83398bb39cd6892662f57fd9a8099107b43157f7b3c7898265caf878166e,FM RADIOACTIVA VILLA VALERIA,evolucion.radioactivavillavaleria,8,11,0,0,0,0;
254,9049e1a2013d864ac83be80dd5e1e337065122eba9ac358c1c5787bb4e0abffc,Diamond Connect,com.momstudio.diamondConnect,16,26,0,0,0,0;
255,461695132483d7a3f41d13a52326818cec9cafa5eabc44bc60815412c2794bbb,Funny_Jocks,com.Sadekur.Funny_Jocks,19,28,0,0,0,0;
256,a45fe038b277efd48fc0a3e98bef65e94d04cc57c26b67f7bd1ad55450c9a776,衣联供货商批发网,com.eelly.seller,19,28,8,1,7,8;
257,5290f37b94359c7118a7c2aee4c9a6bcf3653c55b02f7c3382cd68eb4358e5f4,BRASIL LIFE 2,com.life.dark,21,29,0,0,0,0;
258,36a778597bf70c94451abfb90046f441ed1a2ac53c56e359df2fb585d4139676,MoStory,com.cerdillac.animatedstorymaker,16,27,4,1,6,4;
259,00052b07359a510114592a57ccc471ce4b2eaefbf964a15375d5f000882e09a1,马可时尚,com.makefm.aaa,15,26,4,1,10,4;
260,6b6ec5cf4bfff0d0aa8c3acfb2984d61ec66f6c1349833ac4afd80aa493161b0,은화삼컨트리클럽,net.moonos.android.ehscc,8,8,0,0,0,0;
261,db7e2d0dad5ca65f212b07b290e3773ca382d1f2830d035ee1126add7595a66a,Forex Signals Live Buy/Sell,com.appybuilder.mdbillalhossain1.forex_tradingsignal,14,26,1,1,2,1;
262,080cd56bc5a03b8d546c4f2ea02f167620256cb787e6197de6998f49df3e2717,The Holy Quran,com.parham.yasin,17,29,0,0,0,0;
263,6b6f900f2312d71e5e674db0d0d8c1303200085cd20c90803eb1ea7bb90528c8,US Shooting Sniper War,com.us.shooting.sniper.war.iaction,14,25,0,0,0,0;
264,dab7a58fc7bfefbc339d9006f3bc3cbd975cdf6e2a59ec078571700476548eb8,Cara Membuat Kol Gulung AYAM UDANG mesothelioma law firm,com.caramembuatkolgulungayamudang.resepmasakandanminuman.toptrandresepmasakanapps.mesotheliomalawfirm,15,26,0,0,0,0;
265,20de26e34070defc0a8b8838bb8030c85d85bf2ef1af2743a43e58e7d27ff63c,KWallet,com.kingcoin,14,27,0,0,0,0;
266,36a83bfd26944bfb61bac577da73b339e914f49ecedd2ab6245e6ea4a3e638d3,Alabanzas Cristianas,com.AlabanzasCristianas.musicacristianagratis,14,22,1,1,0,1;
267,6b7207db777839eaa72378d97daf4072679e6fc8b9ed78a8111f44e2c8c04a0c,Fresh Bible Quotes,com.mjinapps.freshbiblequotes,15,23,0,0,0,0;
268,0008a76f0098d166d7ea5698d8f1c25186974c50a2fc0a5d519d8add51f90d9f,Gritos De Mujer,com.zooappapy.gritosdemujer,14,22,2,1,1,2;
269,36aadb9c18cdc4a60465bf937959b5d93267c1e069998d3c962510d809ee6e04,小生菜,com.jindingp2p.xiaoshengcai,18,21,4,1,7,4;
270,5290c03984fb83a0abd9f56664c601e0c24f792ca831b2b52b44f478b2cd61da,Cagliari Passion,com.gamonsoftware.passionecagliari,17,29,0,0,0,0;
271,080f15bd05080f90afd186e2d6070123ba57c8c8ad34f0d514ace5f4c5e6f5df,16K HD VIDEO PLAYER,super.vedio_16k.ultra_16k_hd,7,26,0,0,0,0;
272,0002996df1c09cee8caa4e44ad873bb838272f25de5eb2b7640d4fc5cc1e47c5,Rent Pass,com.sd.rentpass,21,29,8,1,9,8;
273,4622dae05d24fc088310acd76578738bcdf821914288f55a335d461a74cb4e96,Perfect Match : Zodiac Signs,com.falcon.zodiac.match,18,27,0,0,0,0;
274,a44a4f36f8919d61fb7855102759576b5bd754a9b99419af29dac0cd2690cdb1,法义律师端,com.hhly.lawyer,15,26,3,1,9,3;
275,6b73ff04bc394fecd8633514201e70cb1f100507df66e32c71389e2a5774043c,Lipigoor,com.ssbzone.lipighor,19,28,0,0,0,0;
276,20df2e7001c81051092d3a6117e0bb00de0fbe6561ef3c7b650582dc9da0f59d,Gold Black Skull Theme,com.gold.black.skull.theme,14,19,0,0,0,0;
277,0009f39505a44f63c98a3475c343c22cf3b846604922ed0c13dd4a8479199ede,信达期货开户交易,com.xinda.futures,21,26,1,1,1,1;
278,52193c615717648437a8319b21a05bedeb29b8c901d168608a49b5710039749d,All About West Bengal,com.mdyousufmsd.west_bengal,16,27,1,1,0,1;
279,20debd7c059476697f64d371bb82cd0cd2e70acd785047ee22dcaa97f2e525c3,Delhi Police Constable Exam,com.DelhiPolice.ConstableExam2020,28,29,0,0,0,0;
280,461f0825f74ded6f365fb16c81d1d94507357f22565ccdec7170f0743a40ac6f,تجارة وشطارة,com.app.tegaraweshatara,19,28,0,0,0,0;
281,dab47296fa53b7c8aaae0174b603d9e209dc2bd4a463c094b1f4b5989e558bb4,コマスター,jp.pokemon.pokemoncomaster,16,28,0,0,0,0;
282,00021d72f4cb6dd3d6b1f316731d37e4aaa739d2f21b6a0ed0d9f05b9abca65f,Flood Zone,appinventor.ai_cleviodepok03.Project_Flood_Final,7,7,2,1,1,2;
283,db7ff6f5072ba6225abfbcf44243d8826d91aef236b672436e8f39d2ac22750f,Wissant,com.app.wissant,19,26,1,1,0,1;
284,0810bc6601378321edebebc24aca0fa513281750c682b8879beb2ea9ad51a37d,Galaxy Rose keyboard Theme,keyboard.theme.k820006694,15,26,0,0,0,0;
285,20dda68cbe584087e94ee45623cb3dcc678fae87f35dd365a256ab84114dd66f,SumerTime Sega,app.bomdevs.summersaging,16,29,0,0,0,0;
286,4622822e40a5a4a90b6283c8cd9639417b6d5dddffcee43e79aab14b9b83517f,El Buen bartender,com.ahlanenergy.Futurobartender,19,28,0,0,0,0;
287,462439864c50e984be1520738fa21cab324f8bdb29b64b9ec68353c63943e22d,Easy-Master,com.easy_master.app,16,26,0,0,0,0;
288,0004ff5725dc00e510862267d91e6e7842c783b64e39f0f8b572398ddf47cd59,Traductor,appinventor.ai_lusaheva.Traductor,14,26,1,1,1,1;
289,6b85f9d0fce7bfcc046a0feedf171f4b5a6d7222ad3440c2e9b995a1c1b3b03f,Authenticator,com.clearbank.authenticator,21,28,0,0,0,0;
290,0def771dc8ea3e8182bf72af5c6f648cfc665173a5c11c179a93f3a101ed5a79,Is! Burger,com.MenuDino.IsBurger,12,28,0,0,0,0;
291,6d72b40cc057230b082dd1c251a276ad70278c82f6ade34e75a2624d83eca2d9,羊毛省钱,com.meiyou.sheep,21,29,5,1,5,5;
292,461fbb19c03f91e8aea8f491002530a631e0961ba4d3cd45b701513b7579a1c4,FI-FA ⚽Champions 2018,com.trc.soccer.football.cup.world.league,9,27,0,0,0,0;
293,0002d2aca8772ce4ca5bc8cb061ebe232b7911a2d0e99cd2fd0fd12cf30e4568,运动合肥,com.ylhd.hefeisport,15,28,8,1,8,8;
294,36ad28be29d34b3c7977554431fc68c06c4774a4436641f9b965414a80427d35,海纳免费小说电子书,com.shuqi.cont3,8,22,7,1,8,7;
295,20dda6ca1dde8e5affe6c5a146d498688e623e99333e5be8ad5548554ee78415,Islamic speeches,com.wIslamicspeeches_11736833,16,28,0,0,0,0;
296,20df59fa76a7d4e2f989305a5b6a9aeeee7f2251325caa9b94ba9709edcdbe30,Break Balls Shoot,com.ID.balls.bounce.breaker,16,28,0,0,0,0;
297,db7fcc70cf34bed02e0aeb280f8de5f4dbc90704157212c3eb45bc3b59ecb568,易加油,net.iusky.yijiayou,17,26,3,1,3,3;
298,6d7b2bc752390cb191197b4af1ac2310fe93ee2a2e17ea2952e4e24adffbf38e,Porn Factory App,ch.nth.android.contentabo_l01_sim_univ,10,21,27,1,31,27;
299,a445ca64ef9aa9794c75e0d3a2722ff9e5ecb39a78e68ba05568d58627dfd4db,飞象停车,com.glavesoft.parking.app,16,21,7,1,6,7;
300,080cf9dacc1958ba99dd743b49449e1c5db68f7f4ec2386b3a1d0df4c8c27162,Unifacs,com.laureate.vivaunifacs,19,28,0,0,0,0;
301,461fc7bf874118fa643ceb4823cb8d7140c5889ed26024fe11b526f320bdadea,League of Angels - Paradise Land,com.gta.nslm2,14,26,0,0,0,0;
302,cdbf2396890afe7dfb6b08e55081eeb4417f4e6893d93999cd5737171d434e5f,malaysia_immigration_update,com.actiontube422.malaysia_immigration_update,14,22,1,1,3,1;
303,6d7b6791fb1bb8e66bd59b790ba4b51c64d5134c84b13275dfb44719b6857c35,欧路词典,com.qianyan.eudic,19,28,4,1,4,4;
304,46271448330e5d9c67d1e5c5e507f87aa3e95c7a4d47dac1975140f90275d12d,Marble Genius,com.makeree.marblegenius,16,28,0,0,0,0;
305,00046e4905cdd88486b7e04a1b9f2bc1b9bb5a67d14b19d0c06a9f4cd6767301,Spin Karo Win Karo,com.rsmdp0715.Spin_Karo_Win_Karo,14,22,3,1,1,3;
306,db7f2c66216fe153a8c42eea4376073cabe8cbc7937cfef236f1845282219e74,Phone Color Call Screen,com.color.caller.screen.phonecall,19,26,3,1,3,3;
307,ffff4ffde1c6b12209e298e7823d10e6eaca388aa396c54ae16dabf080bd43c0,Fashion Cup,air.com.gamegos.mobile.fashcup,14,27,0,0,0,0;
308,0007019c18569b3b795d292d6d84e95580862ff28dd5598f014d58425165256b,中国能量医学养生,com.r820308040.ifh,9,22,7,1,7,7;
309,528cc411866bea44817a1c7866a7451a6ea675a8a4bea4b6cb3f1da3a45be292,Clash of Kings,com.hcg.cok.gp,10,26,0,0,0,0;
310,209f7cf0b1b7fca87862086585fbe8555422223da10877c7719c4230564e471d,Kumpulan Kata Kata Minta Maaf Untuk Sang Pacar Terlengkap Dan Terupdate Forex Trading Online,com.kumpulankatakatamintamaafuntuksangpacar.rumtanaallay.forextradingonline,15,26,0,0,0,0;
311,000019911f02cb0daaf281eb8f7ed3cf52cc8db377816ca9b3e42c8aaa227f78,小说大全,com.tadu.android.androidread,14,22,1,1,3,1;
312,332bcdf796fcb24a7975e70393712148012363c1d645d85a3f9d6f91219e119d,MPSC Examvishwa,com.examvishwa.hy,16,28,0,0,0,0;
313,f677633945542d7aeeb246cf818a3a45d1ba55fd0400b0d78091e6920f5243ed,分身有术,com.droi.adocker,16,28,1,1,1,1;
314,cdc6aeb1b6acd524925c0ba2eefd68b0ae5c6c793cff3fe86f37e8efdaeee8b5,MSP,air.MSPMobile,10,27,2,1,2,2;
315,c80845883e90e9101d49bdefd4e61fa562a10eb2c99328f9303139b8d607607e,Blue Water Drop Keyboard,keyboard.theme.blue.water.drop.trans,15,26,0,0,0,0;
316,6d7944e08a2667ea38647ad435b7d66ec4312839c8bea718315efbd4dbeb72ac,ChinaTV,com.CRIOnline.ChinaTV,17,26,4,1,8,4;
317,a44a41f1ef5f1a76c06d866451218b111c75daeb77cf40dcbafd8c99c88e3c14,scobydo papa,com.dance.scoopycosita,11,23,3,1,1,3;
318,dab69bfd683bb85b9e8667aa8989311af84bf9e4a13c124725067349e4064593,Watermelon keyboard Theme,keyboard.theme.k820016890,15,26,0,0,0,0;
319,528c943c8ea6cfd57ad1c312d883fb891158096a2c86bbaa6f8410f0d1f23ec7,Fast Charging Battery Saver,batterymaster.fastcharging.fastcharge.batterysaver,16,28,0,0,0,0;
320,081118f33c4c16f8b7a89d9caa0ed931d630fcb1ca5992886d52f5e0db39af08,Boo! Halloween Pumpkins,com.ovchinnikovonlineart.halloweenpumpkins,15,23,0,0,0,0;
321,080ebd38ff26dfa4db7a10fcd7b6fa2f446dd5d5a6ad51a985e4e6b3c7674b66,ComicsGate,com.ComicsGate_2019,16,28,0,0,0,0;
322,528c6c0d95fb30664d14f76b7786c151824cc1c817e40a6f2074f4f038f17af5,我的健康秘書,tw.idv.eg.android.myhealth,7,26,0,0,0,0;
323,4624892f7791f1a312e137529c27f0966c6f043ac72957c1f75f4eb95700307e,Lola's ABC Party,com.beiz.lolaspartyfree,11,26,0,0,0,0;
324,4624d4d22eee1bf099fa75340df19f2ed86b8e1fbf66f13a337c924c745a2634,餐饮连锁,com.chinat2t76975sc.templte,8,17,0,0,1,0;
325,36aa8d33f6889105c07aef7eeb13d54bc855ff11911dd090f2339b035698025d,Asking Alexandria Into The Fire,com.askk.ingg,11,22,9,1,8,9;
326,00022d057443ac60334e3dd676f30a3b4c2837de54c09a4cb85a28d950c4e2a9,精选头像大全,com.elfinapp.jxtxdq,16,25,10,1,11,10;
327,4618254857fc27d7501885d359fa75910678889cae4bcce3c90f906c6fb79207,Blue Metal,com.ultimatedesigns.poweramp.skins.bluemetal,15,28,0,0,0,0;
328,36ac778961631a38b14d879fb9531d8ca46ef3dae755dea2df838fb42db7b891,Umbrella,com.rng.youchat,21,29,9,1,22,9;
329,36aab4227c2adb4f0b430278f7f04f25daee227f612175775e70368229b0d93f,格林大华智赢,com.gelindahua.mhdxh,19,19,5,1,5,5;
330,36a70933f4b198b032a13c0e23fe3383fd4f0a83c4a48f0093a5516c04840da0,优钓,com.ionicframework.udiao685216,17,27,5,1,5,5;
331,36ac92eaced63d3749d97232988509f16fad92a4eb8c5102d9cf68ead651e499,赚动,com.tyhd.jifen,15,28,5,1,8,5;
